"play_id";"game_id";"home_team";"away_team";"posteam";"posteam_type";"defteam";"side_of_field";"yardline_100";"game_date";"quarter_seconds_remaining";"half_seconds_remaining";"game_seconds_remaining";"game_half";"quarter_end";"drive";"sp";"qtr";"down";"goal_to_go";"time";"yrdln";"ydstogo";"ydsnet";"desc";"play_type";"yards_gained";"shotgun";"no_huddle";"qb_dropback";"qb_kneel";"qb_spike";"qb_scramble";"pass_length";"pass_location";"air_yards";"yards_after_catch";"run_location";"run_gap";"field_goal_result";"kick_distance";"extra_point_result";"two_point_conv_result";"home_timeouts_remaining";"away_timeouts_remaining";"timeout";"timeout_team";"td_team";"posteam_timeouts_remaining";"defteam_timeouts_remaining";"total_home_score";"total_away_score";"posteam_score";"defteam_score";"score_differential";"posteam_score_post";"defteam_score_post";"score_differential_post";"no_score_prob";"opp_fg_prob";"opp_safety_prob";"opp_td_prob";"fg_prob";"safety_prob";"td_prob";"extra_point_prob";"two_point_conversion_prob";"ep";"epa";"total_home_epa";"total_away_epa";"total_home_rush_epa";"total_away_rush_epa";"total_home_pass_epa";"total_away_pass_epa";"air_epa";"yac_epa";"comp_air_epa";"comp_yac_epa";"total_home_comp_air_epa";"total_away_comp_air_epa";"total_home_comp_yac_epa";"total_away_comp_yac_epa";"total_home_raw_air_epa";"total_away_raw_air_epa";"total_home_raw_yac_epa";"total_away_raw_yac_epa";"wp";"def_wp";"home_wp";"away_wp";"wpa";"home_wp_post";"away_wp_post";"total_home_rush_wpa";"total_away_rush_wpa";"total_home_pass_wpa";"total_away_pass_wpa";"air_wpa";"yac_wpa";"comp_air_wpa";"comp_yac_wpa";"total_home_comp_air_wpa";"total_away_comp_air_wpa";"total_home_comp_yac_wpa";"total_away_comp_yac_wpa";"total_home_raw_air_wpa";"total_away_raw_air_wpa";"total_home_raw_yac_wpa";"total_away_raw_yac_wpa";"punt_blocked";"first_down_rush";"first_down_pass";"first_down_penalty";"third_down_converted";"third_down_failed";"fourth_down_converted";"fourth_down_failed";"incomplete_pass";"touchback";"interception";"punt_inside_twenty";"punt_in_endzone";"punt_out_of_bounds";"punt_downed";"punt_fair_catch";"kickoff_inside_twenty";"kickoff_in_endzone";"kickoff_out_of_bounds";"kickoff_downed";"kickoff_fair_catch";"fumble_forced";"fumble_not_forced";"fumble_out_of_bounds";"solo_tackle";"safety";"penalty";"tackled_for_loss";"fumble_lost";"own_kickoff_recovery";"own_kickoff_recovery_td";"qb_hit";"rush_attempt";"pass_attempt";"sack";"touchdown";"pass_touchdown";"rush_touchdown";"return_touchdown";"extra_point_attempt";"two_point_attempt";"field_goal_attempt";"kickoff_attempt";"punt_attempt";"fumble";"complete_pass";"assist_tackle";"lateral_reception";"lateral_rush";"lateral_return";"lateral_recovery";"passer_player_id";"passer_player_name";"receiver_player_id";"receiver_player_name";"rusher_player_id";"rusher_player_name";"lateral_receiver_player_id";"lateral_receiver_player_name";"lateral_rusher_player_id";"lateral_rusher_player_name";"lateral_sack_player_id";"lateral_sack_player_name";"interception_player_id";"interception_player_name";"lateral_interception_player_id";"lateral_interception_player_name";"punt_returner_player_id";"punt_returner_player_name";"lateral_punt_returner_player_id";"lateral_punt_returner_player_name";"kickoff_returner_player_name";"kickoff_returner_player_id";"lateral_kickoff_returner_player_id";"lateral_kickoff_returner_player_name";"punter_player_id";"punter_player_name";"kicker_player_name";"kicker_player_id";"own_kickoff_recovery_player_id";"own_kickoff_recovery_player_name";"blocked_player_id";"blocked_player_name";"tackle_for_loss_1_player_id";"tackle_for_loss_1_player_name";"tackle_for_loss_2_player_id";"tackle_for_loss_2_player_name";"qb_hit_1_player_id";"qb_hit_1_player_name";"qb_hit_2_player_id";"qb_hit_2_player_name";"forced_fumble_player_1_team";"forced_fumble_player_1_player_id";"forced_fumble_player_1_player_name";"forced_fumble_player_2_team";"forced_fumble_player_2_player_id";"forced_fumble_player_2_player_name";"solo_tackle_1_team";"solo_tackle_2_team";"solo_tackle_1_player_id";"solo_tackle_2_player_id";"solo_tackle_1_player_name";"solo_tackle_2_player_name";"assist_tackle_1_player_id";"assist_tackle_1_player_name";"assist_tackle_1_team";"assist_tackle_2_player_id";"assist_tackle_2_player_name";"assist_tackle_2_team";"assist_tackle_3_player_id";"assist_tackle_3_player_name";"assist_tackle_3_team";"assist_tackle_4_player_id";"assist_tackle_4_player_name";"assist_tackle_4_team";"pass_defense_1_player_id";"pass_defense_1_player_name";"pass_defense_2_player_id";"pass_defense_2_player_name";"fumbled_1_team";"fumbled_1_player_id";"fumbled_1_player_name";"fumbled_2_player_id";"fumbled_2_player_name";"fumbled_2_team";"fumble_recovery_1_team";"fumble_recovery_1_yards";"fumble_recovery_1_player_id";"fumble_recovery_1_player_name";"fumble_recovery_2_team";"fumble_recovery_2_yards";"fumble_recovery_2_player_id";"fumble_recovery_2_player_name";"return_team";"return_yards";"penalty_team";"penalty_player_id";"penalty_player_name";"penalty_yards";"replay_or_challenge";"replay_or_challenge_result";"penalty_type";"defensive_two_point_attempt";"defensive_two_point_conv";"defensive_extra_point_attempt";"defensive_extra_point_conv"
"512";"2019092210";"LAC";"HOU";"HOU";"away";"LAC";"HOU";62;2019-09-22;413;1313;3113;"Half1";0;4;0;1;"3";0;"06:53";"HOU 38";8;29;"(6:53) (Shotgun) D.Watson pass short right to W.Fuller to HOU 49 for 11 yards (B.Facyson).";"pass";11;1;0;1;0;0;0;"short";"right";11;0;NA;NA;NA;NA;NA;NA;3;3;0;NA;NA;3;3;7;0;0;7;-7;0;7;-7;0,00805702367761053;0,168686023332656;0,00282292982740527;0,259686793818095;0,250283707633156;0,00461798831814501;0,305845533392932;0;0;0,57149434690684;2,38940475175493;4,2005522531126;-4,2005522531126;1,75883224002825;-1,75883224002825;0,682409492576334;-0,682409492576334;2,38940475175493;0;2,38940475175493;0;0,710134460230513;-0,710134460230513;-1,02667891597229;1,02667891597229;1,33948058307088;-1,33948058307088;-0,657071090494542;0,657071090494542;0,28764031366306;0,71235968633694;0,71235968633694;0,28764031366306;0,0804519937997933;0,631907692537147;0,368092307462853;0,0332160770679457;-0,0332160770679457;0,0241003147260169;-0,0241003147260169;0,0804519937997933;0;0,0804519937997933;0;0,0285450256489909;-0,0285450256489909;-0,0327759852814523;0,0327759852814523;0,0466822454589852;-0,0466822454589852;-0,0225819307329684;0,0225819307329684;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;"00-0033537";"D.Watson";"00-0033127";"W.Fuller";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"LAC";NA;"00-0034545";NA;"B.Facyson";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;NA;0;0;0;0
"536";"2019092210";"LAC";"HOU";"HOU";"away";"LAC";"HOU";51;2019-09-22;379;1279;3079;"Half1";0;4;0;1;"1";0;"06:19";"HOU 49";10;29;"(6:19) (Shotgun) C.Hyde right guard to LAC 47 for 4 yards (D.King).";"run";4;1;0;0;0;0;0;NA;NA;NA;NA;"right";"guard";NA;NA;NA;NA;3;3;0;NA;NA;3;3;7;0;0;7;-7;0;7;-7;0,00629932329455991;0,086537247898113;0,000550064809603166;0,132141518383404;0,314411514123677;0,00341105242927738;0,456649279061366;0;0;2,96089909866177;-0,0894973652683064;4,29004961838091;-4,29004961838091;1,84832960529655;-1,84832960529655;0,682409492576334;-0,682409492576334;NA;NA;0;0;0,710134460230513;-0,710134460230513;-1,02667891597229;1,02667891597229;1,33948058307088;-1,33948058307088;-0,657071090494542;0,657071090494542;0,368092307462853;0,631907692537147;0,631907692537147;0,368092307462853;-0,00340056506303399;0,635308257600181;0,364691742399819;0,0366166421309796;-0,0366166421309796;0,0241003147260169;-0,0241003147260169;NA;NA;0;0;0,0285450256489909;-0,0285450256489909;-0,0327759852814523;0,0327759852814523;0,0466822454589852;-0,0466822454589852;-0,0225819307329684;0,0225819307329684;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;"00-0031045";"C.Hyde";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"LAC";NA;"00-0033566";NA;"D.King";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;NA;0;0;0;0
"557";"2019092210";"LAC";"HOU";"HOU";"away";"LAC";"LAC";47;2019-09-22;340;1240;3040;"Half1";0;4;0;1;"2";0;"05:40";"LAC 47";6;29;"(5:40) (Shotgun) D.Watson pass short left to D.Hopkins to LAC 43 for 4 yards (D.Perryman).";"pass";4;1;0;1;0;0;0;"short";"left";2;2;NA;NA;NA;NA;NA;NA;3;3;0;NA;NA;3;3;7;0;0;7;-7;0;7;-7;0,00710521609538648;0,0870644307203422;0,000622381966404067;0,132899674962956;0,331029210868584;0,00358074321641162;0,437698342169917;0;0;2,87140173339347;0,0260200659097372;4,26402955247117;-4,26402955247117;1,84832960529655;-1,84832960529655;0,656389426666597;-0,656389426666597;-0,688103876597241;0,714123942506979;-0,688103876597241;0,714123942506979;1,39823833682775;-1,39823833682775;-1,74080285847926;1,74080285847926;2,02758445966812;-2,02758445966812;-1,37119503300152;1,37119503300152;0,364691742399819;0,635308257600181;0,635308257600181;0,364691742399819;-0,000125789623017569;0,635434047223198;0,364565952776802;0,0366166421309796;-0,0366166421309796;0,0242261043490344;-0,0242261043490344;-0,0235062382463366;0,0233804486233191;-0,0235062382463366;0,0233804486233191;0,0520512638953275;-0,0520512638953275;-0,0561564339047714;0,0561564339047714;0,0701884837053219;-0,0701884837053219;-0,0459623793562874;0,0459623793562874;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;"00-0033537";"D.Watson";"00-0030564";"D.Hopkins";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"LAC";NA;"00-0032103";NA;"D.Perryman";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;NA;0;0;0;0
"581";"2019092210";"LAC";"HOU";"HOU";"away";"LAC";"LAC";43;2019-09-22;306;1206;3006;"Half1";0;4;0;1;"3";0;"05:06";"LAC 43";2;29;"(5:06) (Shotgun) D.Watson pass short left to W.Fuller to LAC 46 for -3 yards (B.Facyson).";"pass";-3;1;0;1;0;0;0;"short";"left";-4;1;NA;NA;NA;NA;NA;NA;3;3;0;NA;NA;3;3;7;0;0;7;-7;0;7;-7;0,0077573647289559;0,0846904393759596;0,000620658855114749;0,129505785895813;0,34152141050645;0,00332393591425977;0,432580404723448;0;0;2,8974217993032;-2,37779877336268;6,64182832583385;-6,64182832583385;1,84832960529655;-1,84832960529655;3,03418820002928;-3,03418820002928;-2,2458308593257;-0,131967914036985;-2,2458308593257;-0,131967914036985;3,64406919615345;-3,64406919615345;-1,60883494444228;1,60883494444228;4,27341531899381;-4,27341531899381;-1,23922711896454;1,23922711896454;0,364565952776802;0,635434047223198;0,635434047223198;0,364565952776802;-0,0817435251781998;0,717177572401398;0,282822427598602;0,0366166421309796;-0,0366166421309796;0,105969629527234;-0,105969629527234;-0,0756948377470886;-0,00604868743111114;-0,0756948377470886;-0,00604868743111114;0,127746101642416;-0,127746101642416;-0,0501077464736602;0,0501077464736602;0,145883321452411;-0,145883321452411;-0,0399136919251763;0,0399136919251763;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;"00-0033537";"D.Watson";"00-0033127";"W.Fuller";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"00-0034545";"B.Facyson";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"LAC";NA;"00-0034545";NA;"B.Facyson";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;NA;0;0;0;0
"605";"2019092210";"LAC";"HOU";"HOU";"away";"LAC";"LAC";46;2019-09-22;263;1163;2963;"Half1";0;4;0;1;"4";0;"04:23";"LAC 46";5;29;"(4:23) B.Anger punts 33 yards to LAC 13, Center-J.Weeks, fair catch by D.King.";"punt";0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;33;NA;NA;3;3;0;NA;NA;3;3;7;0;0;7;-7;0;7;-7;0,0141745240281881;0,157293243452061;0,00180499241935683;0,238077536183503;0,356905414196814;0,00625415524220809;0,225490134477869;0;0;0,519623025940522;-0,348854510309871;6,99068283614372;-6,99068283614372;1,84832960529655;-1,84832960529655;3,03418820002928;-3,03418820002928;NA;NA;0;0;3,64406919615345;-3,64406919615345;-1,60883494444228;1,60883494444228;4,27341531899381;-4,27341531899381;-1,23922711896454;1,23922711896454;0,282822427598602;0,717177572401398;0,717177572401398;0,282822427598602;0,00268392265410428;0,714493649747294;0,285506350252706;0,0366166421309796;-0,0366166421309796;0,105969629527234;-0,105969629527234;NA;NA;0;0;0,127746101642416;-0,127746101642416;-0,0501077464736602;0,0501077464736602;0,145883321452411;-0,145883321452411;-0,0399136919251763;0,0399136919251763;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"00-0033566";"D.King";NA;NA;NA;NA;NA;NA;"00-0029692";"B.Anger";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;NA;0;0;0;0
"624";"2019092210";"LAC";"HOU";"LAC";"home";"HOU";"LAC";87;2019-09-22;253;1153;2953;"Half1";0;5;0;1;"1";0;"04:13";"LAC 13";10;72;"(4:13) P.Rivers pass incomplete short right to K.Allen [B.McKinney].";"pass";0;0;0;1;0;0;0;"short";"right";8;NA;NA;NA;NA;NA;NA;NA;3;3;0;NA;NA;3;3;7;0;7;0;7;7;0;7;0,0224809200141508;0,195956150401307;0,0109438611987654;0,299376869913294;0,186878884210047;0,00331082102066832;0,281052493241769;0;0;-0,170768515630651;-0,758609623388904;6,23207321275482;-6,23207321275482;1,84832960529655;-1,84832960529655;2,27557857664037;-2,27557857664037;0,0154720656220197;-0,774081689010923;0;0;3,64406919615345;-3,64406919615345;-1,60883494444228;1,60883494444228;4,28888738461583;-4,28888738461583;-2,01330880797546;2,01330880797546;0,714493649747294;0,285506350252706;0,714493649747294;0,285506350252706;-0,0262960655636518;0,688197584183642;0,311802415816358;0,0366166421309796;-0,0366166421309796;0,0796735639635824;-0,0796735639635824;0,000217719673779149;-0,026513785237431;0;0;0,127746101642416;-0,127746101642416;-0,0501077464736602;0,0501077464736602;0,14610104112619;-0,14610104112619;-0,0664274771626073;0,0664274771626073;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"00-0022942";"P.Rivers";"00-0030279";"K.Allen";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"00-0031553";"B.McKinney";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;NA;0;0;0;0
"646";"2019092210";"LAC";"HOU";"LAC";"home";"HOU";"LAC";87;2019-09-22;246;1146;2946;"Half1";0;5;0;1;"2";0;"04:06";"LAC 13";10;72;"(4:06) J.Jackson up the middle to LAC 22 for 9 yards (W.Mercilus).";"run";9;0;0;0;0;0;0;NA;NA;NA;NA;"middle";NA;NA;NA;NA;NA;3;3;0;NA;NA;3;3;7;0;7;0;7;7;0;7;0,0230266837750059;0,223397746254859;0,0119276077540343;0,340551532631843;0,16030964530603;0,00358107643793895;0,237205707840289;0;0;-0,929378139019555;1,43657727610899;7,66865048886381;-7,66865048886381;3,28490688140555;-3,28490688140555;2,27557857664037;-2,27557857664037;NA;NA;0;0;3,64406919615345;-3,64406919615345;-1,60883494444228;1,60883494444228;4,28888738461583;-4,28888738461583;-2,01330880797546;2,01330880797546;0,688197584183642;0,311802415816358;0,688197584183642;0,311802415816358;0,0461468768685176;0,73434446105216;0,26565553894784;0,0827635189994972;-0,0827635189994972;0,0796735639635824;-0,0796735639635824;NA;NA;0;0;0,127746101642416;-0,127746101642416;-0,0501077464736602;0,0501077464736602;0,14610104112619;-0,14610104112619;-0,0664274771626073;0,0664274771626073;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;"00-0034440";"J.Jackson";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"HOU";NA;"00-0029643";NA;"W.Mercilus";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;NA;0;0;0;0
"667";"2019092210";"LAC";"HOU";"LAC";"home";"HOU";"LAC";78;2019-09-22;211;1111;2911;"Half1";0;5;0;1;"3";0;"03:31";"LAC 22";1;72;"(3:31) F.Lamp reported in as eligible.  D.Watt up the middle to LAC 22 for no gain (B.McKinney; Z.Cunningham). PENALTY on LAC-M.Williams, Illegal Formation, 5 yards, enforced at LAC 22 - No Play.";"no_play";0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;3;0;NA;NA;3;3;7;0;7;0;7;7;0;7;0,0227091092586587;0,188960641243263;0,00608880873889852;0,271894601196911;0,142215475994739;0,00280901725630347;0,365322346311225;0;0;0,507199137089439;-1,65773955337643;6,01091093548738;-6,01091093548738;3,28490688140555;-3,28490688140555;2,27557857664037;-2,27557857664037;NA;NA;0;0;3,64406919615345;-3,64406919615345;-1,60883494444228;1,60883494444228;4,28888738461583;-4,28888738461583;-2,01330880797546;2,01330880797546;0,73434446105216;0,26565553894784;0,73434446105216;0,26565553894784;-0,072516118800718;0,661828342251442;0,338171657748558;0,0827635189994972;-0,0827635189994972;0,0796735639635824;-0,0796735639635824;NA;NA;0;0;0,127746101642416;-0,127746101642416;-0,0501077464736602;0,0501077464736602;0,14610104112619;-0,14610104112619;-0,0664274771626073;0,0664274771626073;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;"LAC";"00-0033536";"M.Williams";5;0;NA;"Illegal Formation";0;0;0;0
"701";"2019092210";"LAC";"HOU";"LAC";"home";"HOU";"LAC";78;2019-09-22;180;1080;2880;"Half1";0;5;0;1;NA;0;"03:00";"LAC 22";0;72;"Timeout #1 by LAC at 03:00.";"no_play";0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;3;1;"LAC";NA;2;3;7;0;7;0;7;7;0;7;0;0;0;0;0;0;0;0;0;-1,15054041628699;0;6,01091093548738;-6,01091093548738;3,28490688140555;-3,28490688140555;2,27557857664037;-2,27557857664037;NA;NA;0;0;3,64406919615345;-3,64406919615345;-1,60883494444228;1,60883494444228;4,28888738461583;-4,28888738461583;-2,01330880797546;2,01330880797546;0,661828342251442;0,338171657748558;0,661828342251442;0,338171657748558;0;0,661828342251442;0,338171657748558;0,0827635189994972;-0,0827635189994972;0,0796735639635824;-0,0796735639635824;NA;NA;0;0;0,127746101642416;-0,127746101642416;-0,0501077464736602;0,0501077464736602;0,14610104112619;-0,14610104112619;-0,0664274771626073;0,0664274771626073;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;NA;0;0;0;0
"718";"2019092210";"LAC";"HOU";"LAC";"home";"HOU";"LAC";83;2019-09-22;180;1080;2880;"Half1";0;5;0;1;"3";0;"03:00";"LAC 17";6;72;"(3:00) (Shotgun) P.Rivers pass short middle to M.Williams to LAC 29 for 12 yards (L.Johnson). Penalty on HOU-L.Johnson, Defensive Holding, declined.";"pass";12;1;0;1;0;0;0;"short";"middle";10;2;NA;NA;NA;NA;NA;NA;2;3;0;NA;NA;2;3;7;0;7;0;7;7;0;7;0,0271464892478687;0,238944013491148;0,009711841849537;0,353169417811081;0,130206167374901;0,00369435222797033;0,237127717997494;0;0;-1,15054041628699;2,53123123807399;8,54214217356138;-8,54214217356138;3,28490688140555;-3,28490688140555;4,80680981471437;-4,80680981471437;2,64744518981881;-0,116213951744817;2,64744518981881;-0,116213951744817;6,29151438597226;-6,29151438597226;-1,7250488961871;1,7250488961871;6,93633257443464;-6,93633257443464;-2,12952275972028;2,12952275972028;0,661828342251442;0,338171657748558;0,661828342251442;0,338171657748558;0,0844697308564275;0,746298073107869;0,253701926892131;0,0827635189994972;-0,0827635189994972;0,16414329482001;-0,16414329482001;0,0889192868839029;-0,00444955602747543;0,0889192868839029;-0,00444955602747543;0,216665388526319;-0,216665388526319;-0,0545573025011357;0,0545573025011357;0,235020328010093;-0,235020328010093;-0,0708770331900827;0,0708770331900827;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;"00-0022942";"P.Rivers";"00-0033536";"M.Williams";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"HOU";NA;"00-0035244";NA;"L.Johnson";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;NA;0;0;0;0
"753";"2019092210";"LAC";"HOU";"LAC";"home";"HOU";"LAC";71;2019-09-22;160;1060;2860;"Half1";0;5;0;1;"1";0;"02:40";"LAC 29";10;72;"(2:40) P.Rivers pass short left to J.Jackson to LAC 24 for -5 yards (Z.Cunningham).";"pass";-5;0;0;1;0;0;0;"short";"left";-6;1;NA;NA;NA;NA;NA;NA;2;3;0;NA;NA;2;3;7;0;7;0;7;7;0;7;0,0242617999601203;0,141339300087469;0,00299821199583924;0,214670697820515;0,246581061172878;0,00347713109523849;0,36667179786794;0;0;1,380690821787;-1,40774075454892;7,13440141901246;-7,13440141901246;3,28490688140555;-3,28490688140555;3,39906906016545;-3,39906906016545;-1,3124295993585;-0,0953111551904229;-1,3124295993585;-0,0953111551904229;4,97908478661376;-4,97908478661376;-1,82036005137752;1,82036005137752;5,62390297507614;-5,62390297507614;-2,2248339149107;2,2248339149107;0,746298073107869;0,253701926892131;0,746298073107869;0,253701926892131;-0,0490320895172238;0,697265983590645;0,302734016409355;0,0827635189994972;-0,0827635189994972;0,115111205302786;-0,115111205302786;-0,0432797635989366;-0,00575232591828723;-0,0432797635989366;-0,00575232591828723;0,173385624927383;-0,173385624927383;-0,0603096284194229;0,0603096284194229;0,191740564411156;-0,191740564411156;-0,0766293591083699;0,0766293591083699;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;"00-0022942";"P.Rivers";"00-0034440";"J.Jackson";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"00-0033547";"Z.Cunningham";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"HOU";NA;"00-0033547";NA;"Z.Cunningham";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;0;NA;NA;0;0;0;0
